"Местное время в Бодайбо";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"14.05.2018 11:00";"9.0";"728.0";"";"";"53";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.05.2018 08:00";"7.0";"727.0";"";"";"75";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.05.2018 05:00";"1.0";"726.0";"";"";"94";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14.05.2018 02:00";"2.0";"725.0";"";"";"96";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 23:00";"4.0";"724.0";"";"";"90";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 20:00";"8.0";"723.0";"";"";"86";"Ветер, дующий с юго-запада";"1";"";"";"";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 17:00";"13.0";"721.0";"";"";"45";"Ветер, дующий с юго-запада";"2";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 14:00";"14.0";"721.0";"";"";"32";"Ветер, дующий с севера";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 11:00";"10.0";"722.0";"";"";"37";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 08:00";"4.0";"723.0";"";"";"52";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 05:00";"-2.0";"725.0";"";"";"76";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13.05.2018 02:00";"-1.0";"727.0";"";"";"76";"Ветер, дующий с запада";"1";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 23:00";"2.0";"728.0";"";"";"64";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 20:00";"9.0";"729.0";"";"";"36";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 17:00";"11.0";"730.0";"";"";"19";"Ветер, дующий с северо-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 14:00";"10.0";"734.0";"";"";"22";"Ветер, дующий с северо-запада";"3";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 11:00";"8.0";"734.0";"";"";"32";"Ветер, дующий с юго-востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 08:00";"2.0";"736.0";"";"";"51";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 05:00";"-3.0";"737.0";"";"";"86";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12.05.2018 02:00";"-3.0";"738.0";"";"";"82";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 23:00";"0.0";"739.0";"";"";"66";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 20:00";"6.0";"738.0";"";"";"40";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 17:00";"8.0";"738.0";"";"";"31";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 14:00";"8.0";"738.0";"";"";"25";"Ветер, дующий с северо-запада";"3";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 11:00";"9.0";"739.0";"";"";"25";"Ветер, дующий с запада";"3";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 08:00";"3.0";"740.0";"";"";"56";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 05:00";"-2.0";"740.0";"";"";"78";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11.05.2018 02:00";"-1.0";"740.0";"";"";"73";"Штиль, безветрие";"0";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 23:00";"0.0";"740.0";"";"";"68";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 20:00";"6.0";"740.0";"";"";"52";"Штиль, безветрие";"0";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 17:00";"9.0";"740.0";"";"";"29";"Ветер, дующий с запада";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 14:00";"8.0";"741.0";"";"";"35";"Ветер, дующий с юго-запада";"2";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 11:00";"4.0";"741.0";"";"";"65";"Ветер, дующий с запада";"2";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 08:00";"3.0";"739.0";"";"";"88";"Ветер, дующий с запада";"4";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 05:00";"1.0";"737.0";"";"";"88";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10.05.2018 02:00";"2.0";"737.0";"";"";"82";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 23:00";"2.0";"738.0";"";"";"82";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 20:00";"9.0";"738.0";"";"";"54";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 17:00";"11.0";"738.0";"";"";"45";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 14:00";"8.0";"739.0";"";"";"62";"Ветер, дующий с юга";"2";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 11:00";"3.0";"738.0";"";"";"91";"Ветер, дующий с северо-запада";"1";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 08:00";"1.0";"738.0";"";"";"94";"Ветер, дующий с запада";"2";"";"";"";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 05:00";"1.0";"739.0";"";"";"96";"Штиль, безветрие";"0";"";"";"";"Ливневый снег умеренный или сильный в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09.05.2018 02:00";"1.0";"741.0";"";"";"94";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 23:00";"2.0";"743.0";"";"";"83";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 20:00";"3.0";"743.0";"";"";"81";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 17:00";"5.0";"744.0";"";"";"73";"Ветер, дующий с востока";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 14:00";"5.0";"744.0";"";"";"70";"Ветер, дующий с юга";"1";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 11:00";"3.0";"745.0";"";"";"91";"Штиль, безветрие";"0";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 08:00";"3.0";"744.0";"";"";"91";"Ветер, дующий с запада";"1";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 05:00";"4.0";"741.0";"";"";"95";"Ветер, дующий с запада";"1";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08.05.2018 02:00";"6.0";"741.0";"";"";"70";"Ветер, дующий с запада";"2";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 23:00";"9.0";"736.0";"";"";"64";"Ветер, дующий с запада";"2";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 20:00";"11.0";"735.0";"";"";"57";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 17:00";"14.0";"735.0";"";"";"48";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 14:00";"12.0";"736.0";"";"";"55";"Ветер, дующий с востока";"1";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 11:00";"9.0";"738.0";"";"";"61";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 08:00";"4.0";"739.0";"";"";"72";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 05:00";"1.0";"738.0";"";"";"85";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07.05.2018 02:00";"1.0";"736.0";"";"";"85";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 23:00";"7.0";"734.0";"";"";"74";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 17:00";"15.0";"731.0";"";"";"32";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 14:00";"12.0";"732.0";"";"";"36";"Ветер, дующий с востока";"3";"";"";"Облаков нет.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 11:00";"8.0";"734.0";"";"";"57";"Ветер, дующий с востока";"3";"";"";"50%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 08:00";"2.0";"737.0";"";"";"78";"Ветер, дующий с юго-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 05:00";"-1.0";"738.0";"";"";"86";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06.05.2018 02:00";"-2.0";"738.0";"";"";"98";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 23:00";"1.0";"738.0";"";"";"90";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 20:00";"3.0";"738.0";"";"";"80";"Ветер, дующий с запада";"1";"";"";"";"Облака в целом рассеиваются или становятся менее развитыми. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 17:00";"5.0";"737.0";"";"";"81";"Ветер, дующий с запада";"2";"";"";"";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 14:00";"3.0";"737.0";"";"";"91";"Ветер, дующий с северо-запада";"1";"";"";"";"Ливневый(ые) дождь(и). ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 11:00";"2.0";"738.0";"";"";"94";"Штиль, безветрие";"0";"";"";"";"Ливневый(ые) дождь(и) со снегом слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 08:00";"1.0";"738.0";"";"";"96";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 05:00";"1.0";"738.0";"";"";"98";"Штиль, безветрие";"0";"";"";"";"Ливневый снег слабый в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05.05.2018 02:00";"1.0";"737.0";"";"";"96";"Ветер, дующий с запада";"1";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 23:00";"2.0";"737.0";"";"";"91";"Штиль, безветрие";"0";"";"";"";"Состояние неба в общем не изменилось. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 20:00";"3.0";"736.0";"";"";"94";"Ветер, дующий с запада";"1";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 17:00";"3.0";"734.0";"";"";"91";"Ветер, дующий с юго-запада";"6";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 14:00";"7.0";"730.0";"";"";"52";"Ветер, дующий с запада";"5";"";"";"";"Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 11:00";"13.0";"729.0";"";"";"41";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 08:00";"6.0";"730.0";"";"";"65";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 05:00";"0.0";"731.0";"";"";"96";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04.05.2018 02:00";"2.0";"733.0";"";"";"94";"Ветер, дующий с запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 23:00";"2.0";"734.0";"";"";"94";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 20:00";"10.0";"735.0";"";"";"65";"Ветер, дующий с востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 17:00";"14.0";"735.0";"";"";"53";"Ветер, дующий с северо-востока";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 14:00";"13.0";"736.0";"";"";"55";"Ветер, дующий с юго-запада";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 11:00";"12.0";"737.0";"";"";"57";"Ветер, дующий с запада";"2";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 08:00";"7.0";"737.0";"";"";"73";"Штиль, безветрие";"0";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03.05.2018 05:00";"4.0";"737.0";"";"";"71";"Ветер, дующий с юга";"1";"";"";"100%.";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
