district,district_url,np,np_url,station,lat,lon,id_station,HubName,HubDist
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Булык,"https://rp5.ru/Погода_в_Булыке,_Иркутская_область",Архив погоды в Усть-Ордынском,52.816666666667,104.76666666667,30713,,
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Буреть,https://rp5.ru/Погода_в_Бурете,Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30712,24469.1582355702
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Быргазова,https://rp5.ru/Погода_в_Быргазовой,Архив погоды в Бохане,53.15,103.783,30618,30618,20605.8332583412
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Вантеевская,https://rp5.ru/Погода_в_Вантеевской,Архив погоды в Бохане,53.15,103.783,30618,30618,20290.3535808499
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Вершина,"https://rp5.ru/Погода_в_Вершине,_Боханский_район",Архив погоды в Бохане,53.15,103.783,30618,30713,52917.6176438512
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Весёлая Поляна,"https://rp5.ru/Погода_в_Весёлой_Поляне,_Иркутская_область",Архив погоды в Усть-Ордынском,52.816666666667,104.76666666667,30713,,
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Воробьевка,"https://rp5.ru/Погода_в_Воробьевке,_Иркутская_область",Архив погоды в Бохане,53.15,103.783,30618,30618,18110.8394000846
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Граничная,https://rp5.ru/Погода_в_Граничной,Архив погоды в Бохане,53.15,103.783,30618,30713,44232.825262514
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Грехневка,https://rp5.ru/Погода_в_Грехневке,Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30712,15884.9751097204
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Гречехан (заимка),https://rp5.ru/Погода_в_Гречехане_(заимка),Архив погоды в Бохане,53.15,103.783,30618,,
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Гречехан,https://rp5.ru/Погода_в_Гречехане,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30618,13668.5860731825
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Грязная,"https://rp5.ru/Погода_в_Грязной,_Иркутская_область",Архив погоды в Бохане,53.15,103.783,30618,30712,30762.7774968494
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Донская,https://rp5.ru/Погода_в_Донской,Архив погоды в Бохане,53.15,103.783,30618,30618,35472.1840081714
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Дундай,https://rp5.ru/Погода_в_Дундае,Архив погоды в Бохане,53.15,103.783,30618,30618,38578.0356899617
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Ершова,https://rp5.ru/Погода_в_Ершовой,Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30618,26301.2819901702
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Заведение,https://rp5.ru/Погода_в_Заведених,Архив погоды в Бохане,53.15,103.783,30618,30618,12920.7267745528
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Заглик,https://rp5.ru/Погода_в_Заглике,Архив погоды в Бохане,53.15,103.783,30618,30618,3632.66537150911
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Захаровская,https://rp5.ru/Погода_в_Захаровской,Архив погоды в Бохане,53.15,103.783,30618,30618,20377.1159683775
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Ида,"https://rp5.ru/Погода_в_Иде,_Иркутская_область",Архив погоды в Бохане,53.15,103.783,30618,30713,57513.4341762302
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Казачье,"https://rp5.ru/Погода_в_Казачьем,_Иркутская_область","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,30042.0542440964
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Калашникова,https://rp5.ru/Погода_в_Калашниковой,"Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,23466.5774050143
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Каменка,"https://rp5.ru/Погода_в_Каменке,_Боханский_район","Архив погоды в Черемхово, Иркутская область",53.166666666667,103.08333333333,30617,30617,19338.129977123
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Картыгей,https://rp5.ru/Погода_в_Картыгее,Архив погоды в Бохане,53.15,103.783,30618,30618,36974.0833160054
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Ключи,"https://rp5.ru/Погода_в_Ключах,_Боханский_район",Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30712,10665.2421149341
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Крюкова,https://rp5.ru/Погода_в_Крюковой,Архив погоды в Бохане,53.15,103.783,30618,30618,26225.402066274
Боханский район,https://rp5.ru/Погода_в_Боханском_районе,Кулакова,https://rp5.ru/Погода_в_Кулаковой,Архив погоды в Усолье-Сибирском,52.7833,103.633,30712,30712,21525.2750497715
